GEO_ID,DP03_0062E,NAME,state,county,tract
1400000US12086000211,53533,"Census Tract 2.11, Miami-Dade County, Florida",12,086,000211
1400000US12086000212,33958,"Census Tract 2.12, Miami-Dade County, Florida",12,086,000212
1400000US12086000213,40250,"Census Tract 2.13, Miami-Dade County, Florida",12,086,000213
1400000US12086000214,39962,"Census Tract 2.14, Miami-Dade County, Florida",12,086,000214
1400000US12086000128,63889,"Census Tract 1.28, Miami-Dade County, Florida",12,086,000128
1400000US12086000130,73125,"Census Tract 1.30, Miami-Dade County, Florida",12,086,000130
1400000US12086000129,114653,"Census Tract 1.29, Miami-Dade County, Florida",12,086,000129
1400000US12099980200,-666666666,"Census Tract 9802, Palm Beach County, Florida",12,099,980200
1400000US12099980400,-666666666,"Census Tract 9804, Palm Beach County, Florida",12,099,980400
1400000US12099004401,68214,"Census Tract 44.01, Palm Beach County, Florida",12,099,004401
1400000US12099004500,42583,"Census Tract 45, Palm Beach County, Florida",12,099,004500
1400000US12099004601,46174,"Census Tract 46.01, Palm Beach County, Florida",12,099,004601
1400000US12099004705,45228,"Census Tract 47.05, Palm Beach County, Florida",12,099,004705
1400000US12099004811,85024,"Census Tract 48.11, Palm Beach County, Florida",12,099,004811
1400000US12099005202,31190,"Census Tract 52.02, Palm Beach County, Florida",12,099,005202
1400000US12099005903,88707,"Census Tract 59.03, Palm Beach County, Florida",12,099,005903
1400000US12099005923,55402,"Census Tract 59.23, Palm Beach County, Florida",12,099,005923
1400000US12099004102,52862,"Census Tract 41.02, Palm Beach County, Florida",12,099,004102
1400000US12099004704,44216,"Census Tract 47.04, Palm Beach County, Florida",12,099,004704
1400000US12099004813,57111,"Census Tract 48.13, Palm Beach County, Florida",12,099,004813
1400000US12099005000,50938,"Census Tract 50, Palm Beach County, Florida",12,099,005000
1400000US12099005921,91279,"Census Tract 59.21, Palm Beach County, Florida",12,099,005921
1400000US12099006502,91929,"Census Tract 65.02, Palm Beach County, Florida",12,099,006502
1400000US12099006802,41436,"Census Tract 68.02, Palm Beach County, Florida",12,099,006802
1400000US12071001300,37574,"Census Tract 13, Lee County, Florida",12,071,001300
1400000US12071001602,49022,"Census Tract 16.02, Lee County, Florida",12,071,001602
1400000US12071001906,47021,"Census Tract 19.06, Lee County, Florida",12,071,001906
1400000US12071001908,61563,"Census Tract 19.08, Lee County, Florida",12,071,001908
1400000US12071010404,63090,"Census Tract 104.04, Lee County, Florida",12,071,010404
1400000US12071000600,30137,"Census Tract 6, Lee County, Florida",12,071,000600
1400000US12015030200,50048,"Census Tract 302, Charlotte County, Florida",12,015,030200
1400000US12015020303,48777,"Census Tract 203.03, Charlotte County, Florida",12,015,020303
1400000US12015020700,23694,"Census Tract 207, Charlotte County, Florida",12,015,020700
1400000US12015010100,58514,"Census Tract 101, Charlotte County, Florida",12,015,010100
1400000US12015020202,55736,"Census Tract 202.02, Charlotte County, Florida",12,015,020202
1400000US12015020400,54942,"Census Tract 204, Charlotte County, Florida",12,015,020400
1400000US12015010200,43556,"Census Tract 102, Charlotte County, Florida",12,015,010200
1400000US12015020301,41106,"Census Tract 203.01, Charlotte County, Florida",12,015,020301
1400000US12085000100,91429,"Census Tract 1, Martin County, Florida",12,085,000100
