GEO_ID,DP03_0062E,NAME,state,county,tract
1400000US34015501900,86591,"Census Tract 5019, Gloucester County, New Jersey",34,015,501900
1400000US34015501210,123750,"Census Tract 5012.10, Gloucester County, New Jersey",34,015,501210
1400000US34015501301,88190,"Census Tract 5013.01, Gloucester County, New Jersey",34,015,501301
1400000US34015501303,68063,"Census Tract 5013.03, Gloucester County, New Jersey",34,015,501303
1400000US34015500300,65625,"Census Tract 5003, Gloucester County, New Jersey",34,015,500300
1400000US34015500900,96875,"Census Tract 5009, Gloucester County, New Jersey",34,015,500900
1400000US34015501205,95759,"Census Tract 5012.05, Gloucester County, New Jersey",34,015,501205
1400000US34015500202,66830,"Census Tract 5002.02, Gloucester County, New Jersey",34,015,500202
1400000US34015501002,30878,"Census Tract 5010.02, Gloucester County, New Jersey",34,015,501002
1400000US34015502300,81071,"Census Tract 5023, Gloucester County, New Jersey",34,015,502300
1400000US34015500400,45450,"Census Tract 5004, Gloucester County, New Jersey",34,015,500400
1400000US34015500800,124821,"Census Tract 5008, Gloucester County, New Jersey",34,015,500800
1400000US34015501001,72411,"Census Tract 5010.01, Gloucester County, New Jersey",34,015,501001
1400000US34015501003,59113,"Census Tract 5010.03, Gloucester County, New Jersey",34,015,501003
1400000US34015501102,94215,"Census Tract 5011.02, Gloucester County, New Jersey",34,015,501102
1400000US34015501202,128279,"Census Tract 5012.02, Gloucester County, New Jersey",34,015,501202
1400000US34015501203,88750,"Census Tract 5012.03, Gloucester County, New Jersey",34,015,501203
1400000US34015501208,81424,"Census Tract 5012.08, Gloucester County, New Jersey",34,015,501208
1400000US34015502200,141875,"Census Tract 5022, Gloucester County, New Jersey",34,015,502200
1400000US34015502400,111324,"Census Tract 5024, Gloucester County, New Jersey",34,015,502400
1400000US34015501604,88000,"Census Tract 5016.04, Gloucester County, New Jersey",34,015,501604
1400000US34001012000,36520,"Census Tract 120, Atlantic County, New Jersey",34,001,012000
1400000US34001011300,53275,"Census Tract 113, Atlantic County, New Jersey",34,001,011300
1400000US34001011701,55524,"Census Tract 117.01, Atlantic County, New Jersey",34,001,011701
1400000US34001011802,107201,"Census Tract 118.02, Atlantic County, New Jersey",34,001,011802
1400000US34001012702,53300,"Census Tract 127.02, Atlantic County, New Jersey",34,001,012702
1400000US34001000400,29453,"Census Tract 4, Atlantic County, New Jersey",34,001,000400
1400000US34001001900,29058,"Census Tract 19, Atlantic County, New Jersey",34,001,001900
1400000US34001010600,42279,"Census Tract 106, Atlantic County, New Jersey",34,001,010600
1400000US34001012200,41672,"Census Tract 122, Atlantic County, New Jersey",34,001,012200
1400000US34001001100,14100,"Census Tract 11, Atlantic County, New Jersey",34,001,001100
1400000US34001002300,31563,"Census Tract 23, Atlantic County, New Jersey",34,001,002300
1400000US34001002400,21076,"Census Tract 24, Atlantic County, New Jersey",34,001,002400
1400000US34001002500,27860,"Census Tract 25, Atlantic County, New Jersey",34,001,002500
1400000US34001010101,72578,"Census Tract 101.01, Atlantic County, New Jersey",34,001,010101
1400000US34001010700,82663,"Census Tract 107, Atlantic County, New Jersey",34,001,010700
1400000US34039034100,50455,"Census Tract 341, Union County, New Jersey",34,039,034100
1400000US34039031300,52561,"Census Tract 313, Union County, New Jersey",34,039,031300
1400000US34041030600,50114,"Census Tract 306, Warren County, New Jersey",34,041,030600
1400000US34041031602,74357,"Census Tract 316.02, Warren County, New Jersey",34,041,031602
1400000US34041032101,103491,"Census Tract 321.01, Warren County, New Jersey",34,041,032101
1400000US34041032300,83115,"Census Tract 323, Warren County, New Jersey",34,041,032300
1400000US34041030700,59057,"Census Tract 307, Warren County, New Jersey",34,041,030700
1400000US34041031401,76453,"Census Tract 314.01, Warren County, New Jersey",34,041,031401
1400000US34041031900,108064,"Census Tract 319, Warren County, New Jersey",34,041,031900
1400000US34013011600,44500,"Census Tract 116, Essex County, New Jersey",34,013,011600
1400000US34013017600,66023,"Census Tract 176, Essex County, New Jersey",34,013,017600
1400000US34013018600,45014,"Census Tract 186, Essex County, New Jersey",34,013,018600
1400000US34013011200,39442,"Census Tract 112, Essex County, New Jersey",34,013,011200
1400000US34013004600,32649,"Census Tract 46, Essex County, New Jersey",34,013,004600
1400000US34013004802,15333,"Census Tract 48.02, Essex County, New Jersey",34,013,004802
1400000US34013006400,68158,"Census Tract 64, Essex County, New Jersey",34,013,006400
1400000US34013006800,55246,"Census Tract 68, Essex County, New Jersey",34,013,006800
1400000US34013000400,28106,"Census Tract 4, Essex County, New Jersey",34,013,000400
