GEO_ID,DP03_0062E,NAME,state,county,tract
1400000US35051962402,33565,"Census Tract 9624.02, Sierra County, New Mexico",35,051,962402
1400000US35055940000,30489,"Census Tract 9400, Taos County, New Mexico",35,055,940000
1400000US35055940100,38903,"Census Tract 9401, Taos County, New Mexico",35,055,940100
1400000US35057963600,35446,"Census Tract 9636, Torrance County, New Mexico",35,057,963600
1400000US35059950200,35884,"Census Tract 9502, Union County, New Mexico",35,059,950200
1400000US35013001804,28434,"Census Tract 18.04, Doña Ana County, New Mexico",35,013,001804
1400000US35013001303,60753,"Census Tract 13.03, Doña Ana County, New Mexico",35,013,001303
1400000US35013001400,30904,"Census Tract 14, Doña Ana County, New Mexico",35,013,001400
1400000US35013001500,67286,"Census Tract 15, Doña Ana County, New Mexico",35,013,001500
1400000US35013001705,26944,"Census Tract 17.05, Doña Ana County, New Mexico",35,013,001705
1400000US35013000102,46050,"Census Tract 1.02, Doña Ana County, New Mexico",35,013,000102
1400000US35013000103,37500,"Census Tract 1.03, Doña Ana County, New Mexico",35,013,000103
1400000US35013001203,37719,"Census Tract 12.03, Doña Ana County, New Mexico",35,013,001203
1400000US35013001205,59589,"Census Tract 12.05, Doña Ana County, New Mexico",35,013,001205
1400000US35013000104,68066,"Census Tract 1.04, Doña Ana County, New Mexico",35,013,000104
1400000US35013000402,30884,"Census Tract 4.02, Doña Ana County, New Mexico",35,013,000402
1400000US35025001003,51484,"Census Tract 10.03, Lea County, New Mexico",35,025,001003
1400000US35025000600,64778,"Census Tract 6, Lea County, New Mexico",35,025,000600
1400000US35025000900,55272,"Census Tract 9, Lea County, New Mexico",35,025,000900
1400000US35025000800,67604,"Census Tract 8, Lea County, New Mexico",35,025,000800
1400000US35025000100,49778,"Census Tract 1, Lea County, New Mexico",35,025,000100
1400000US35025000400,26567,"Census Tract 4, Lea County, New Mexico",35,025,000400
1400000US35025000200,44844,"Census Tract 2, Lea County, New Mexico",35,025,000200
1400000US35025001100,63662,"Census Tract 11, Lea County, New Mexico",35,025,001100
