GEO_ID,DP03_0062E,NAME,state,county,tract
1400000US27053025401,65947,"Census Tract 254.01, Hennepin County, Minnesota",27,053,025401
1400000US27053025805,87813,"Census Tract 258.05, Hennepin County, Minnesota",27,053,025805
1400000US27053026018,159779,"Census Tract 260.18, Hennepin County, Minnesota",27,053,026018
1400000US27053026402,65664,"Census Tract 264.02, Hennepin County, Minnesota",27,053,026402
1400000US27053026404,126660,"Census Tract 264.04, Hennepin County, Minnesota",27,053,026404
1400000US27053026809,48667,"Census Tract 268.09, Hennepin County, Minnesota",27,053,026809
1400000US27053027602,94070,"Census Tract 276.02, Hennepin County, Minnesota",27,053,027602
1400000US27053102000,65000,"Census Tract 1020, Hennepin County, Minnesota",27,053,102000
1400000US27053103600,107344,"Census Tract 1036, Hennepin County, Minnesota",27,053,103600
1400000US27053022902,134265,"Census Tract 229.02, Hennepin County, Minnesota",27,053,022902
1400000US27053023700,135833,"Census Tract 237, Hennepin County, Minnesota",27,053,023700
1400000US27171100202,85385,"Census Tract 1002.02, Wright County, Minnesota",27,171,100202
1400000US27171101300,61494,"Census Tract 1013, Wright County, Minnesota",27,171,101300
1400000US27171100400,70670,"Census Tract 1004, Wright County, Minnesota",27,171,100400
1400000US27171101100,80437,"Census Tract 1011, Wright County, Minnesota",27,171,101100
1400000US27171100802,112745,"Census Tract 1008.02, Wright County, Minnesota",27,171,100802
1400000US27171100900,81225,"Census Tract 1009, Wright County, Minnesota",27,171,100900
1400000US27171100703,82342,"Census Tract 1007.03, Wright County, Minnesota",27,171,100703
1400000US27171100100,105088,"Census Tract 1001, Wright County, Minnesota",27,171,100100
1400000US27171100204,74841,"Census Tract 1002.04, Wright County, Minnesota",27,171,100204
1400000US27171100701,73287,"Census Tract 1007.01, Wright County, Minnesota",27,171,100701
1400000US27171100500,81341,"Census Tract 1005, Wright County, Minnesota",27,171,100500
1400000US27027030103,58205,"Census Tract 301.03, Clay County, Minnesota",27,027,030103
1400000US27027030107,84167,"Census Tract 301.07, Clay County, Minnesota",27,027,030107
1400000US27027020100,63286,"Census Tract 201, Clay County, Minnesota",27,027,020100
1400000US27037060731,128264,"Census Tract 607.31, Dakota County, Minnesota",27,037,060731
1400000US27037060738,87846,"Census Tract 607.38, Dakota County, Minnesota",27,037,060738
1400000US27037060805,72938,"Census Tract 608.05, Dakota County, Minnesota",27,037,060805
1400000US27037060812,87773,"Census Tract 608.12, Dakota County, Minnesota",27,037,060812
1400000US27037060727,62896,"Census Tract 607.27, Dakota County, Minnesota",27,037,060727
