GEO_ID,DP03_0062E,NAME,state,county,tract
1400000US42125771200,50873,"Census Tract 7712, Washington County, Pennsylvania",42,125,771200
1400000US42125744200,58237,"Census Tract 7442, Washington County, Pennsylvania",42,125,744200
1400000US42125754500,53086,"Census Tract 7545, Washington County, Pennsylvania",42,125,754500
1400000US42125755100,48690,"Census Tract 7551, Washington County, Pennsylvania",42,125,755100
1400000US42049010304,100167,"Census Tract 103.04, Erie County, Pennsylvania",42,049,010304
1400000US42049010500,52928,"Census Tract 105, Erie County, Pennsylvania",42,049,010500
1400000US42049010903,71507,"Census Tract 109.03, Erie County, Pennsylvania",42,049,010903
1400000US42049011002,41475,"Census Tract 110.02, Erie County, Pennsylvania",42,049,011002
1400000US42049011101,72824,"Census Tract 111.01, Erie County, Pennsylvania",42,049,011101
1400000US42049011801,64010,"Census Tract 118.01, Erie County, Pennsylvania",42,049,011801
1400000US42049001100,45000,"Census Tract 11, Erie County, Pennsylvania",42,049,001100
1400000US42049002500,33977,"Census Tract 25, Erie County, Pennsylvania",42,049,002500
1400000US42049002700,48850,"Census Tract 27, Erie County, Pennsylvania",42,049,002700
1400000US42049010202,49643,"Census Tract 102.02, Erie County, Pennsylvania",42,049,010202
1400000US42049010301,74750,"Census Tract 103.01, Erie County, Pennsylvania",42,049,010301
1400000US42049011507,79697,"Census Tract 115.07, Erie County, Pennsylvania",42,049,011507
1400000US42049011600,50014,"Census Tract 116, Erie County, Pennsylvania",42,049,011600
1400000US42049012201,74955,"Census Tract 122.01, Erie County, Pennsylvania",42,049,012201
1400000US42049010201,51750,"Census Tract 102.01, Erie County, Pennsylvania",42,049,010201
1400000US42049001500,24861,"Census Tract 15, Erie County, Pennsylvania",42,049,001500
1400000US42049001600,48239,"Census Tract 16, Erie County, Pennsylvania",42,049,001600
1400000US42049002300,41776,"Census Tract 23, Erie County, Pennsylvania",42,049,002300
1400000US42049010400,65018,"Census Tract 104, Erie County, Pennsylvania",42,049,010400
1400000US42049010902,65125,"Census Tract 109.02, Erie County, Pennsylvania",42,049,010902
1400000US42049011201,72801,"Census Tract 112.01, Erie County, Pennsylvania",42,049,011201
1400000US42049001700,31956,"Census Tract 17, Erie County, Pennsylvania",42,049,001700
1400000US42049002100,52972,"Census Tract 21, Erie County, Pennsylvania",42,049,002100
1400000US42049002600,36961,"Census Tract 26, Erie County, Pennsylvania",42,049,002600
1400000US42049010700,53641,"Census Tract 107, Erie County, Pennsylvania",42,049,010700
1400000US42049010904,122731,"Census Tract 109.04, Erie County, Pennsylvania",42,049,010904
1400000US42049011300,42614,"Census Tract 113, Erie County, Pennsylvania",42,049,011300
1400000US42049011503,53056,"Census Tract 115.03, Erie County, Pennsylvania",42,049,011503
1400000US42049011701,68934,"Census Tract 117.01, Erie County, Pennsylvania",42,049,011701
1400000US42049012002,48026,"Census Tract 120.02, Erie County, Pennsylvania",42,049,012002
1400000US42049000800,19033,"Census Tract 8, Erie County, Pennsylvania",42,049,000800
1400000US42049002200,59219,"Census Tract 22, Erie County, Pennsylvania",42,049,002200
1400000US42049010101,54814,"Census Tract 101.01, Erie County, Pennsylvania",42,049,010101
1400000US42049010303,86972,"Census Tract 103.03, Erie County, Pennsylvania",42,049,010303
1400000US42049011001,59515,"Census Tract 110.01, Erie County, Pennsylvania",42,049,011001
1400000US42017105704,74219,"Census Tract 1057.04, Bucks County, Pennsylvania",42,017,105704
1400000US42017105900,65341,"Census Tract 1059, Bucks County, Pennsylvania",42,017,105900
1400000US42017100209,65132,"Census Tract 1002.09, Bucks County, Pennsylvania",42,017,100209
1400000US42101026000,52706,"Census Tract 260, Philadelphia County, Pennsylvania",42,101,026000
1400000US42101026302,46166,"Census Tract 263.02, Philadelphia County, Pennsylvania",42,101,026302
1400000US42101026400,52895,"Census Tract 264, Philadelphia County, Pennsylvania",42,101,026400
1400000US42069101400,31307,"Census Tract 1014, Lackawanna County, Pennsylvania",42,069,101400
1400000US42069111200,54194,"Census Tract 1112, Lackawanna County, Pennsylvania",42,069,111200
1400000US42069111400,46078,"Census Tract 1114, Lackawanna County, Pennsylvania",42,069,111400
1400000US42069111800,77209,"Census Tract 1118, Lackawanna County, Pennsylvania",42,069,111800
1400000US42069102200,36710,"Census Tract 1022, Lackawanna County, Pennsylvania",42,069,102200
1400000US42069102800,61646,"Census Tract 1028, Lackawanna County, Pennsylvania",42,069,102800
1400000US42069110201,71438,"Census Tract 1102.01, Lackawanna County, Pennsylvania",42,069,110201
1400000US42069110202,71083,"Census Tract 1102.02, Lackawanna County, Pennsylvania",42,069,110202
1400000US42069110800,34449,"Census Tract 1108, Lackawanna County, Pennsylvania",42,069,110800
1400000US42069111500,67266,"Census Tract 1115, Lackawanna County, Pennsylvania",42,069,111500
1400000US42069112200,65505,"Census Tract 1122, Lackawanna County, Pennsylvania",42,069,112200
1400000US42069112800,55957,"Census Tract 1128, Lackawanna County, Pennsylvania",42,069,112800
1400000US42101010100,45540,"Census Tract 101, Philadelphia County, Pennsylvania",42,101,010100
1400000US42101010700,18476,"Census Tract 107, Philadelphia County, Pennsylvania",42,101,010700
1400000US42101013300,86140,"Census Tract 133, Philadelphia County, Pennsylvania",42,101,013300
1400000US42017104502,103926,"Census Tract 1045.02, Bucks County, Pennsylvania",42,017,104502
1400000US42017104601,156125,"Census Tract 1046.01, Bucks County, Pennsylvania",42,017,104601
1400000US42017104604,107902,"Census Tract 1046.04, Bucks County, Pennsylvania",42,017,104604
1400000US42017105006,136354,"Census Tract 1050.06, Bucks County, Pennsylvania",42,017,105006
1400000US42017105807,55643,"Census Tract 1058.07, Bucks County, Pennsylvania",42,017,105807
1400000US42017101611,96655,"Census Tract 1016.11, Bucks County, Pennsylvania",42,017,101611
1400000US42017102300,96518,"Census Tract 1023, Bucks County, Pennsylvania",42,017,102300
1400000US42017102700,82227,"Census Tract 1027, Bucks County, Pennsylvania",42,017,102700
1400000US42017104000,97396,"Census Tract 1040, Bucks County, Pennsylvania",42,017,104000
1400000US42125741300,66865,"Census Tract 7413, Washington County, Pennsylvania",42,125,741300
1400000US42125771100,74598,"Census Tract 7711, Washington County, Pennsylvania",42,125,771100
1400000US42125792200,27433,"Census Tract 7922, Washington County, Pennsylvania",42,125,792200
1400000US42125712700,53819,"Census Tract 7127, Washington County, Pennsylvania",42,125,712700
1400000US42125704100,21638,"Census Tract 7041, Washington County, Pennsylvania",42,125,704100
1400000US42125783200,28638,"Census Tract 7832, Washington County, Pennsylvania",42,125,783200
1400000US42125783300,40500,"Census Tract 7833, Washington County, Pennsylvania",42,125,783300
