GEO_ID,DP03_0062E,NAME,state,county,tract
1400000US39061004604,47661,"Census Tract 46.04, Hamilton County, Ohio",39,061,004604
1400000US39057210402,86953,"Census Tract 2104.02, Greene County, Ohio",39,057,210402
1400000US39057280200,103958,"Census Tract 2802, Greene County, Ohio",39,057,280200
1400000US39057280300,70396,"Census Tract 2803, Greene County, Ohio",39,057,280300
1400000US39061004605,69706,"Census Tract 46.05, Hamilton County, Ohio",39,061,004605
1400000US39061005301,82031,"Census Tract 53.01, Hamilton County, Ohio",39,061,005301
1400000US39061005302,81500,"Census Tract 53.02, Hamilton County, Ohio",39,061,005302
1400000US39061010003,31987,"Census Tract 100.03, Hamilton County, Ohio",39,061,010003
1400000US39061010004,28310,"Census Tract 100.04, Hamilton County, Ohio",39,061,010004
1400000US39061010005,47563,"Census Tract 100.05, Hamilton County, Ohio",39,061,010005
1400000US39061020403,95547,"Census Tract 204.03, Hamilton County, Ohio",39,061,020403
1400000US39061020404,102661,"Census Tract 204.04, Hamilton County, Ohio",39,061,020404
1400000US39061026300,10662,"Census Tract 263, Hamilton County, Ohio",39,061,026300
1400000US39061026400,30176,"Census Tract 264, Hamilton County, Ohio",39,061,026400
1400000US39061026500,66700,"Census Tract 265, Hamilton County, Ohio",39,061,026500
1400000US39061026600,82663,"Census Tract 266, Hamilton County, Ohio",39,061,026600
1400000US39061026700,18988,"Census Tract 267, Hamilton County, Ohio",39,061,026700
1400000US39061026800,85000,"Census Tract 268, Hamilton County, Ohio",39,061,026800
1400000US39061026900,14639,"Census Tract 269, Hamilton County, Ohio",39,061,026900
1400000US39061027000,15046,"Census Tract 270, Hamilton County, Ohio",39,061,027000
1400000US39061027100,17120,"Census Tract 271, Hamilton County, Ohio",39,061,027100
1400000US39061027200,19659,"Census Tract 272, Hamilton County, Ohio",39,061,027200
1400000US39061027300,147159,"Census Tract 273, Hamilton County, Ohio",39,061,027300
1400000US39061027400,30690,"Census Tract 274, Hamilton County, Ohio",39,061,027400
1400000US39065000400,49531,"Census Tract 4, Hardin County, Ohio",39,065,000400
1400000US39065000100,64250,"Census Tract 1, Hardin County, Ohio",39,065,000100
1400000US39085201600,79886,"Census Tract 2016, Lake County, Ohio",39,085,201600
1400000US39085201900,60804,"Census Tract 2019, Lake County, Ohio",39,085,201900
1400000US39085203400,60867,"Census Tract 2034, Lake County, Ohio",39,085,203400
1400000US39085204000,49972,"Census Tract 2040, Lake County, Ohio",39,085,204000
1400000US39085205200,86475,"Census Tract 2052, Lake County, Ohio",39,085,205200
1400000US39085205900,80625,"Census Tract 2059, Lake County, Ohio",39,085,205900
1400000US39085201500,80400,"Census Tract 2015, Lake County, Ohio",39,085,201500
1400000US39085202000,58214,"Census Tract 2020, Lake County, Ohio",39,085,202000
1400000US39085200200,65674,"Census Tract 2002, Lake County, Ohio",39,085,200200
1400000US39085200700,54463,"Census Tract 2007, Lake County, Ohio",39,085,200700
1400000US39085201100,69383,"Census Tract 2011, Lake County, Ohio",39,085,201100
1400000US39085202400,72955,"Census Tract 2024, Lake County, Ohio",39,085,202400
1400000US39085202800,63601,"Census Tract 2028, Lake County, Ohio",39,085,202800
1400000US39085204400,50799,"Census Tract 2044, Lake County, Ohio",39,085,204400
1400000US39085205001,81480,"Census Tract 2050.01, Lake County, Ohio",39,085,205001
1400000US39085204500,38939,"Census Tract 2045, Lake County, Ohio",39,085,204500
1400000US39085200500,72540,"Census Tract 2005, Lake County, Ohio",39,085,200500
1400000US39085203200,46058,"Census Tract 2032, Lake County, Ohio",39,085,203200
1400000US39085204200,48787,"Census Tract 2042, Lake County, Ohio",39,085,204200
1400000US39043040300,72917,"Census Tract 403, Erie County, Ohio",39,043,040300
1400000US39043040600,76932,"Census Tract 406, Erie County, Ohio",39,043,040600
1400000US39149971700,70221,"Census Tract 9717, Shelby County, Ohio",39,149,971700
1400000US39017013000,32634,"Census Tract 130, Butler County, Ohio",39,017,013000
1400000US39149971500,73984,"Census Tract 9715, Shelby County, Ohio",39,149,971500
1400000US39149971800,49902,"Census Tract 9718, Shelby County, Ohio",39,149,971800
1400000US39161020800,41768,"Census Tract 208, Van Wert County, Ohio",39,161,020800
1400000US39161020100,66926,"Census Tract 201, Van Wert County, Ohio",39,161,020100
1400000US39161020400,60479,"Census Tract 204, Van Wert County, Ohio",39,161,020400
1400000US39161020500,48524,"Census Tract 205, Van Wert County, Ohio",39,161,020500
1400000US39161020600,36734,"Census Tract 206, Van Wert County, Ohio",39,161,020600
