GEO_ID,DP03_0062E,NAME,state,county,tract
1400000US47037015631,75579,"Census Tract 156.31, Davidson County, Tennessee",47,037,015631
1400000US47037015804,45129,"Census Tract 158.04, Davidson County, Tennessee",47,037,015804
1400000US47037017701,134786,"Census Tract 177.01, Davidson County, Tennessee",47,037,017701
1400000US47037017702,107813,"Census Tract 177.02, Davidson County, Tennessee",47,037,017702
1400000US47037018301,87591,"Census Tract 183.01, Davidson County, Tennessee",47,037,018301
1400000US47037018302,96576,"Census Tract 183.02, Davidson County, Tennessee",47,037,018302
1400000US47037018409,65887,"Census Tract 184.09, Davidson County, Tennessee",47,037,018409
1400000US47037018410,58028,"Census Tract 184.10, Davidson County, Tennessee",47,037,018410
1400000US47019070400,37550,"Census Tract 704, Carter County, Tennessee",47,019,070400
1400000US47019070600,28500,"Census Tract 706, Carter County, Tennessee",47,019,070600
1400000US47019071100,38281,"Census Tract 711, Carter County, Tennessee",47,019,071100
1400000US47019071700,40434,"Census Tract 717, Carter County, Tennessee",47,019,071700
1400000US47019070100,30149,"Census Tract 701, Carter County, Tennessee",47,019,070100
1400000US47019070200,46976,"Census Tract 702, Carter County, Tennessee",47,019,070200
1400000US47019071200,35725,"Census Tract 712, Carter County, Tennessee",47,019,071200
1400000US47019071500,29612,"Census Tract 715, Carter County, Tennessee",47,019,071500
1400000US47019071300,42259,"Census Tract 713, Carter County, Tennessee",47,019,071300
1400000US47019071000,32143,"Census Tract 710, Carter County, Tennessee",47,019,071000
1400000US47019070300,31458,"Census Tract 703, Carter County, Tennessee",47,019,070300
1400000US47019070700,49038,"Census Tract 707, Carter County, Tennessee",47,019,070700
1400000US47019070800,44623,"Census Tract 708, Carter County, Tennessee",47,019,070800
1400000US47019071400,34073,"Census Tract 714, Carter County, Tennessee",47,019,071400
1400000US47019071600,27500,"Census Tract 716, Carter County, Tennessee",47,019,071600
1400000US47019070900,47359,"Census Tract 709, Carter County, Tennessee",47,019,070900
1400000US47019070500,40451,"Census Tract 705, Carter County, Tennessee",47,019,070500
1400000US47057500200,52644,"Census Tract 5002, Grainger County, Tennessee",47,057,500200
1400000US47057500300,43174,"Census Tract 5003, Grainger County, Tennessee",47,057,500300
1400000US47057500100,42656,"Census Tract 5001, Grainger County, Tennessee",47,057,500100
1400000US47093006402,57099,"Census Tract 64.02, Knox County, Tennessee",47,093,006402
1400000US47093006403,60789,"Census Tract 64.03, Knox County, Tennessee",47,093,006403
1400000US47093006501,48100,"Census Tract 65.01, Knox County, Tennessee",47,093,006501
1400000US47093006502,54224,"Census Tract 65.02, Knox County, Tennessee",47,093,006502
1400000US47093006600,39000,"Census Tract 66, Knox County, Tennessee",47,093,006600
1400000US47093006700,24766,"Census Tract 67, Knox County, Tennessee",47,093,006700
1400000US47093006800,14534,"Census Tract 68, Knox County, Tennessee",47,093,006800
1400000US47093006900,22048,"Census Tract 69, Knox County, Tennessee",47,093,006900
1400000US47093007000,22732,"Census Tract 70, Knox County, Tennessee",47,093,007000
1400000US47093007100,97917,"Census Tract 71, Knox County, Tennessee",47,093,007100
1400000US47097050503,47679,"Census Tract 505.03, Lauderdale County, Tennessee",47,097,050503
1400000US47133950400,51544,"Census Tract 9504, Overton County, Tennessee",47,133,950400
1400000US47133950500,41743,"Census Tract 9505, Overton County, Tennessee",47,133,950500
1400000US47133950600,35081,"Census Tract 9506, Overton County, Tennessee",47,133,950600
1400000US47165020902,45625,"Census Tract 209.02, Sumner County, Tennessee",47,165,020902
1400000US47165020800,38426,"Census Tract 208, Sumner County, Tennessee",47,165,020800
1400000US47165021103,69250,"Census Tract 211.03, Sumner County, Tennessee",47,165,021103
1400000US47165020700,43956,"Census Tract 207, Sumner County, Tennessee",47,165,020700
1400000US47163042600,42308,"Census Tract 426, Sullivan County, Tennessee",47,163,042600
1400000US47163043000,40913,"Census Tract 430, Sullivan County, Tennessee",47,163,043000
1400000US47129110100,31736,"Census Tract 1101, Morgan County, Tennessee",47,129,110100
1400000US47129110500,39870,"Census Tract 1105, Morgan County, Tennessee",47,129,110500
1400000US47129110300,50064,"Census Tract 1103, Morgan County, Tennessee",47,129,110300
1400000US47129110400,43063,"Census Tract 1104, Morgan County, Tennessee",47,129,110400
1400000US47129110200,40608,"Census Tract 1102, Morgan County, Tennessee",47,129,110200
1400000US47061955000,31429,"Census Tract 9550, Grundy County, Tennessee",47,061,955000
1400000US47061955300,40868,"Census Tract 9553, Grundy County, Tennessee",47,061,955300
